parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt,assessmentyear_nan,roomcnt_nan,regionidzip_nan,rawcensustractandblock_nan,bedroomcnt_nan,calculatedfinishedsquarefeet_nan,propertylandusetypeid_nan,regionidcounty_nan,taxvaluedollarcnt_nan,bathroomcnt_nan,taxamount_nan,fips_nan,structuretaxvaluedollarcnt_nan
17153719,3,5,363,451,2,1236,10,1,16505,-119.22761000000001,34.18936,2,6543,2,1129,18902,0,0,0,0,0,0,0,0,0,0,0,0,0
14293880,3,0,288,419,3,1257,6,0,20614,-117.889145,33.657253000000004,2,7172,1,1,18412,0,0,0,0,0,0,0,0,0,0,0,0,0
14696327,3,0,351,413,3,1433,10,0,19184,-117.70893999999998,33.88091,2,6253,1,34,19777,0,0,0,0,0,0,0,0,0,0,0,0,0
17058917,3,5,360,445,2,928,6,1,15569,-119.29096000000001,34.428856,1,3937,2,1110,8694,0,0,0,0,0,0,0,0,0,0,0,0,0
11588202,3,0,105,390,1,141,10,2,18804,-118.48299999999999,34.0046,1,6113,0,010E,9122,0,0,0,0,0,6,0,0,0,0,6,0,6
11399817,3,0,97,362,7,2950,4,2,16807,-118.35583999999999,33.97271,5,6028,0,0400,11841,0,0,0,0,0,0,0,0,0,0,0,0,0
10850622,3,0,194,58,2,340,6,2,16259,-118.51268,34.178738,1,5904,0,0100,6237,0,0,0,0,0,0,0,0,0,0,0,0,0
12561948,3,0,148,354,2,472,10,2,4825,-118.18299999999999,33.7672,1,1755,0,010H,2534,0,0,0,0,0,0,0,0,0,0,0,0,0
14034909,3,9,322,437,5,1752,6,0,16504,-117.92447,33.727165,2,4645,1,122,9306,0,0,0,0,0,6,0,0,0,0,0,0,0
14715204,3,0,290,414,2,449,10,0,10541,-117.69200000000001,33.6231,2,2456,1,34,3040,0,0,0,0,0,0,0,0,0,0,0,0,0
10961312,3,0,234,229,2,874,10,2,13240,-118.34700000000001,34.1533,2,3299,0,010C,16589,0,0,0,0,0,0,0,0,0,0,0,0,0
12339381,3,0,139,334,3,494,6,2,14300,-118.15401999999999,33.905772999999996,2,4069,0,0100,10410,0,0,0,0,0,0,0,0,0,0,0,0,0
11182051,3,0,379,401,3,1292,6,2,10622,-118.167694,34.61915,2,3046,0,0100,16617,0,0,0,0,0,0,0,0,0,0,0,0,0
14120713,3,8,119,441,4,1665,6,0,3100,-118.03361000000001,33.846109999999996,2,1136,1,122,4475,0,0,0,0,0,0,0,0,0,0,0,0,0
12446791,3,0,151,340,4,1776,6,2,16441,-118.15333999999999,33.87858,3,4898,0,0101,16835,0,0,0,0,0,0,0,0,0,0,0,0,0
11193860,3,0,379,401,2,502,6,2,1609,-118.15953999999999,34.609609999999996,1,583,0,0100,2367,0,0,0,0,0,0,0,0,0,0,0,0,0
12943922,3,0,270,249,3,1303,12,2,18201,-117.95053,34.058170000000004,3,5433,0,010D,19239,0,0,0,0,0,0,0,0,0,0,0,0,0
11635611,3,0,59,386,2,1578,10,2,20590,-118.38799999999999,34.0892,3,7623,0,012C,15200,0,0,0,0,0,0,0,0,0,0,0,0,0
11820867,3,0,53,300,3,614,6,2,5493,-118.173515,34.045359999999995,2,2058,0,0100,6349,0,0,0,0,0,0,0,0,0,0,0,0,0
14319550,3,8,276,418,4,1741,6,0,17356,-117.8208,33.638935,2,3256,1,122,20793,0,0,0,0,0,0,0,0,0,0,0,0,0
13872190,3,7,336,411,3,819,6,0,15711,-117.94618999999999,33.873090000000005,2,4346,1,122,3476,0,0,0,0,0,0,0,0,0,0,0,0,0
12457312,3,0,153,343,4,1035,6,2,11651,-118.18141999999999,33.846382,2,3181,0,0100,12514,0,0,0,0,0,0,0,0,0,0,0,0,0
11088338,3,0,193,19,3,828,6,2,16849,-118.57475,34.245796,2,5171,0,0100,19158,0,0,0,0,0,0,0,0,0,0,0,0,0
12487178,3,0,134,342,3,968,6,2,11546,-118.10986000000001,33.843754,2,3305,0,0100,4044,0,0,0,0,0,0,0,0,0,0,0,0,0
12124329,3,0,175,274,3,1506,6,2,21857,-118.084465,34.144863,2,8527,0,0100,17454,0,0,0,0,0,0,0,0,0,0,0,0,0
11556122,3,0,54,192,4,819,6,2,21186,-118.42478999999999,34.02942,2,8040,0,0101,13615,0,0,0,0,0,0,0,0,0,0,0,0,0
11602132,3,0,32,187,2,1163,6,2,16415,-118.39366000000001,34.052124,1,4934,0,0100,6357,0,0,0,0,0,0,0,0,0,0,0,0,0
11148761,3,0,221,404,3,746,6,2,13952,-118.4372,34.426235,2,4292,0,0100,12873,0,0,0,0,0,0,0,0,0,0,0,0,0
12731340,3,0,122,295,5,2027,6,2,4968,-117.99933,33.919106,3,1729,0,0101,8328,0,0,0,0,0,0,0,0,0,0,0,0,0
13975940,3,7,293,438,4,1800,6,0,7350,-118.01619,33.71171,2,2067,1,122,6313,0,0,0,0,0,0,0,0,0,0,0,0,0
14438833,3,7,306,415,2,1533,6,0,19260,-117.63548999999999,33.456944,2,5388,1,122,16447,0,0,0,0,0,0,0,0,0,0,0,0,0
12517830,3,0,158,350,3,968,6,2,19062,-118.10128,33.80227,2,6227,0,0100,15959,0,0,0,0,0,0,0,0,0,0,0,0,0
12668073,3,0,89,375,2,865,10,2,16578,-118.389,33.8243,2,4787,0,010C,12569,0,0,0,0,0,0,0,0,0,0,0,0,0
10870169,3,0,230,59,5,3098,6,2,9478,-118.50523999999999,34.144745,5,2973,0,0101,14454,0,0,0,0,0,0,0,0,0,0,0,0,0
14092825,3,7,311,439,3,774,6,0,9390,-118.00957,33.763596,2,2878,1,122,3578,0,0,0,0,0,0,0,0,0,0,0,0,0
11826362,3,0,53,300,5,1636,6,2,13161,-118.173874,34.043007,3,4015,0,0100,14466,0,0,0,0,0,0,0,0,0,0,0,0,0
11496113,3,0,90,374,3,1687,6,2,13520,-118.38286000000001,33.87232,2,4090,0,0100,15314,0,0,0,0,0,0,0,0,0,0,0,0,0
11765920,3,0,34,152,3,723,6,2,244,-118.27668999999999,33.998913,1,223,0,0100,237,0,0,0,0,0,0,0,0,0,0,0,0,0
11570358,3,0,46,181,2,1152,10,2,21875,-118.47,34.0513,2,7751,0,010C,19085,0,0,0,0,0,0,0,0,0,0,0,0,0
14333734,3,0,324,426,4,3052,6,0,23126,-117.78291000000002,33.745674,4,9935,1,122,22683,0,0,0,0,0,0,0,0,0,0,0,0,0
12691696,3,0,87,383,5,2079,6,2,7514,-118.357475,33.791832,3,2211,0,0101,10546,0,0,0,0,0,0,0,0,0,0,0,0,0
11148339,3,0,221,404,3,981,6,2,9810,-118.42573,34.42706,2,3217,0,0101,14833,0,0,0,0,0,0,0,0,0,0,0,0,0
12537000,3,0,149,358,2,404,6,2,964,-118.14003000000001,33.76364,1,439,0,0100,183,0,0,0,0,0,0,0,0,0,0,0,0,0
11720380,3,0,16,136,1,138,6,2,4000,-118.30508400000001,34.02067,1,1180,0,0100,243,0,0,0,0,0,0,0,0,0,0,0,0,0
14518117,3,0,307,416,0,0,7,0,74,-117.676,33.4801,0,38,1,73,131,0,0,0,0,0,0,0,0,0,0,0,0,0
14264573,3,8,321,422,4,1798,6,0,17339,-117.87015,33.701855,3,5180,1,122,11235,0,0,0,0,0,0,0,0,0,0,0,0,0
14522298,3,0,322,437,0,0,7,0,450,-117.95964,33.698643,0,180,1,73,1231,0,0,0,0,0,0,0,0,0,0,0,0,0
11623813,3,0,57,186,3,2697,10,2,22487,-118.40906000000001,34.05492,5,9352,0,010C,22529,0,0,0,0,0,0,0,0,0,0,0,0,0
11659800,3,0,46,180,5,2380,6,2,18989,-118.4708,34.059574,2,6272,0,0100,16046,0,0,0,0,0,0,0,0,0,0,0,0,0
17200530,3,6,358,461,3,976,6,1,14611,-118.87496999999999,34.263973,2,3726,2,1111,17451,0,0,0,0,0,0,0,0,0,0,0,0,0
11998193,3,0,43,84,4,1714,2,2,1724,-118.35721000000001,34.085784999999994,2,772,0,0200,477,0,0,0,0,0,0,0,0,0,0,0,0,0
11829930,3,0,21,300,0,2528,0,2,11698,-118.181206,34.02361,0,4722,0,1210,10682,0,0,0,0,0,0,0,0,0,0,0,0,0
12392405,3,0,125,288,2,327,6,2,1139,-118.07882,33.992687,1,959,0,0100,1054,0,0,0,0,0,0,0,0,0,0,0,0,0
11132333,3,0,219,405,2,466,10,2,12533,-118.579,34.3881,2,4453,0,010C,15458,0,0,0,0,0,0,0,0,0,0,0,0,0
14128968,3,6,329,429,3,849,6,0,7470,-117.85915,33.84315,1,2113,1,122,8592,0,0,0,0,0,0,0,0,0,0,0,0,0
14432741,3,8,289,416,4,1957,6,0,21530,-117.70302,33.485504,3,8061,1,122,16794,0,0,0,0,0,0,0,0,0,0,0,0,0
12337198,3,0,131,333,3,1091,6,2,11257,-118.13911399999999,33.90767,2,3320,0,0100,7951,0,0,0,0,0,0,0,0,0,0,0,0,0
14410107,3,6,309,416,2,1564,6,0,15517,-117.70558,33.504536,2,3864,1,122,15928,0,0,0,0,0,0,0,0,0,0,0,0,0
17069551,3,9,359,445,5,1514,6,1,14913,-119.3029,34.390648,2,4332,2,1110,12934,0,0,0,0,0,0,0,0,0,0,0,0,0
13010462,3,0,264,261,2,714,6,2,2961,-118.06285,34.08403,2,1122,0,0100,3136,0,0,0,0,0,0,0,0,0,0,0,0,0
12269208,3,0,50,316,2,299,6,2,6077,-118.24606000000001,33.926173999999996,1,2149,0,0100,8585,0,0,0,0,0,0,0,0,0,0,0,0,0
11974043,3,0,39,68,2,334,6,2,5737,-118.2025,34.122906,1,1652,0,0100,1130,0,0,0,0,0,0,0,0,0,0,0,0,0
13840391,3,4,317,424,2,342,6,0,3833,-117.87906000000001,33.743840000000006,1,1270,1,122,996,0,0,0,0,0,0,0,0,0,0,0,0,0
13870121,3,6,336,411,3,467,6,0,14222,-117.95785500000001,33.873764,1,3744,1,122,1733,0,0,0,0,0,0,0,0,0,0,0,0,0
11811314,3,0,29,94,2,646,6,2,1228,-118.19418999999999,34.076958000000005,1,570,0,0100,1735,0,0,0,0,0,0,0,0,0,0,0,0,0
13078185,3,0,269,240,4,1131,6,2,13916,-117.84293000000001,34.006287,3,3798,0,0100,11175,0,0,0,0,0,0,0,0,0,0,0,0,0
13090109,3,0,269,241,4,1960,6,2,17007,-117.88228600000001,34.021843,3,5566,0,0101,17490,0,0,0,0,0,0,0,0,6,0,0,0,6
12426824,3,0,135,338,3,558,6,2,10959,-118.05958600000001,33.843582,2,2959,0,0100,12374,0,0,0,0,0,0,0,0,0,0,0,0,0
12609552,3,0,106,380,3,412,6,2,16710,-118.32529,33.808174,1,4717,0,0100,6636,0,0,0,0,0,0,0,0,0,0,0,0,0
11209461,3,0,380,402,3,1111,6,2,5365,-118.038475,34.55923,2,2378,0,0100,10585,0,0,0,0,0,0,0,0,0,0,0,0,0
10750034,3,0,187,395,3,1937,6,2,16600,-118.7376,34.140198,3,4693,0,0100,16965,0,0,0,0,0,0,0,0,0,0,0,0,0
13086281,3,0,272,252,3,1205,10,2,6019,-117.89577,34.025356,3,3566,0,010C,11415,0,0,0,0,0,6,0,0,0,0,0,0,0
11772450,3,0,9,146,5,2846,2,2,18145,-118.27115,34.01191,3,5909,0,0200,19456,0,0,0,0,0,0,0,0,0,0,6,0,0
11799098,3,0,30,100,2,958,2,2,3553,-118.20893000000001,34.05185,2,1103,0,0200,2582,0,0,0,0,0,0,0,0,0,0,0,0,0
13046454,3,0,257,233,4,1806,6,2,14120,-117.76831999999999,34.135406,3,3973,0,0101,17507,0,0,0,0,0,0,0,0,0,0,0,0,0
13955834,3,5,340,435,2,1758,6,0,13943,-117.93131000000001,33.773678000000004,3,3979,1,122,12071,0,0,0,0,0,0,0,0,0,0,0,0,0
11033656,3,0,224,25,3,1374,10,2,11597,-118.446,34.2373,3,3230,0,01DC,16917,0,0,0,0,0,0,0,0,0,0,0,0,0
14197476,3,7,330,413,3,1348,6,0,11514,-117.75961000000001,33.873490000000004,2,3099,1,122,14705,0,0,0,0,0,0,0,0,0,0,0,0,0
11716603,3,0,52,151,3,894,6,2,15186,-118.30935,34.013435,2,4572,0,0100,10110,0,0,0,0,0,0,0,0,0,0,0,0,0
14660178,3,4,291,418,2,625,10,0,5623,-117.74803,33.612946,2,1360,1,34,5975,0,0,0,0,0,0,0,0,0,0,0,0,0
12652623,3,0,141,216,3,1248,12,2,16793,-118.31011000000001,33.72746,3,6273,0,010D,19674,0,0,0,0,0,0,0,0,0,0,0,0,0
10924713,3,0,209,33,3,484,6,2,859,-118.36318,34.20648,1,399,0,0100,546,0,0,0,0,0,0,0,0,0,0,0,0,0
12656592,3,0,140,217,2,640,10,2,11442,-118.29299999999999,33.7202,2,3126,0,010E,12964,0,0,0,0,0,0,0,0,0,0,0,0,0
10996210,3,0,169,3,4,1352,6,2,17585,-118.29906000000001,34.264393,3,5388,0,0100,15456,0,0,0,0,0,0,0,0,0,0,0,0,0
12510537,3,0,158,352,1,244,10,2,10231,-118.14399999999999,33.7916,1,2804,0,010C,12013,0,0,0,0,0,0,0,0,0,0,0,0,0
14045181,3,8,292,437,5,1566,6,0,2624,-117.96611000000001,33.648754,2,1002,1,122,3154,0,0,0,0,0,0,0,0,0,0,0,0,0
12940263,3,0,270,245,3,628,6,2,8489,-117.95602,34.07347,1,2329,0,0100,8346,0,0,0,0,0,0,0,0,0,0,0,0,0
12928659,3,0,243,245,3,1000,12,2,11016,-117.95273600000002,34.079,3,3066,0,010D,15111,0,0,0,0,0,0,0,0,0,0,0,0,0
17105267,3,8,370,455,4,1443,6,1,19852,-118.97896599999999,34.267887,2,6083,2,1110,19290,0,0,0,0,0,0,0,0,0,0,0,0,0
14167456,3,7,350,413,3,1275,6,0,13661,-117.837746,33.892303000000005,2,3663,1,122,8844,0,0,0,0,0,0,0,0,0,0,0,0,0
11811336,3,0,28,95,3,1350,2,2,7785,-118.21518,34.069176,2,2244,0,0200,5071,0,0,0,0,0,0,0,0,0,0,0,0,0
11665107,3,0,86,179,3,1149,6,2,23151,-118.54385,34.04647,2,10088,0,0100,77,0,0,0,0,0,0,0,0,0,0,0,0,0
13860397,3,6,294,437,3,1230,6,0,3042,-118.00546999999999,33.671127,2,1109,1,122,3388,0,0,0,0,0,0,0,0,0,0,0,0,0
14453701,3,0,306,414,2,2333,6,0,15485,-117.58277,33.461384,2,5465,1,1,15065,0,0,0,0,0,0,0,0,0,0,0,0,0
11976338,3,0,39,69,4,876,6,2,17598,-118.19061,34.116505,2,5448,0,0100,7629,0,0,0,0,0,0,0,0,0,0,0,0,0
12169545,3,0,159,266,2,653,6,2,8709,-118.12268,34.186646,1,2546,0,0100,8369,0,0,0,0,0,0,0,0,0,0,0,0,0
12883063,3,0,262,239,3,914,6,2,6769,-117.74866999999999,34.067966,1,2076,0,0101,9226,0,0,0,0,0,0,0,0,0,0,0,0,0
14370217,3,0,290,417,3,921,6,0,10436,-117.675735,33.651257,2,2330,1,122,12962,0,0,0,0,0,0,0,0,0,0,0,0,0
11526509,3,0,94,199,2,1431,10,2,3229,-118.435,33.9857,2,1048,0,010C,2852,0,0,0,0,0,0,0,0,0,0,0,0,0
12619289,3,0,145,323,3,1238,6,2,1456,-118.26665,33.799557,2,1085,0,0100,1769,0,0,0,0,0,0,0,0,0,0,0,0,0
12922212,3,0,247,241,3,1059,6,2,17296,-117.85966499999999,34.092743,2,5734,0,0101,13053,0,0,0,0,0,0,0,0,0,0,0,0,0
11917958,3,0,267,284,3,635,6,2,15287,-118.08645,34.073463000000004,1,5115,0,0100,9389,0,0,0,0,0,0,0,0,0,0,0,0,0
14120025,3,6,119,440,3,910,6,0,4264,-118.04687,33.845745,2,1368,1,122,6843,0,0,0,0,0,0,0,0,0,0,0,0,0
12313421,3,0,91,312,6,2079,4,2,14220,-118.1822,33.94,4,4574,0,0400,17767,0,0,0,0,0,0,0,0,0,0,0,0,0
17070588,3,5,352,445,2,454,6,1,4870,-119.28843,34.326637,1,1831,2,1110,5945,0,0,0,0,0,6,0,0,6,0,6,0,6
12948504,3,0,271,248,4,734,6,2,11686,-117.91391000000002,34.066315,2,3142,0,0100,5855,0,0,0,0,0,0,0,0,0,0,0,0,0
17202857,3,7,358,461,4,1102,6,1,17115,-118.88851000000001,34.282944,3,4701,2,1111,13929,0,0,0,0,0,0,0,0,0,0,0,0,0
13012423,3,0,264,264,3,855,6,2,2385,-118.068184,34.064679999999996,2,976,0,0101,2761,0,0,0,0,0,0,0,0,0,0,0,0,0
12115645,3,0,172,272,2,620,6,2,18538,-118.12807,34.162704,1,5815,0,0100,8744,0,0,0,0,0,0,0,0,0,0,0,0,0
14247671,3,0,319,426,6,3730,6,0,20949,-117.80131000000002,33.772422999999996,4,7465,1,122,22098,0,0,0,0,0,0,0,0,0,0,0,0,0
10754517,3,0,188,395,3,1445,12,2,21707,-118.65243999999998,34.13795,3,8654,0,010D,15074,0,0,0,0,0,0,0,0,0,0,0,0,0
14270806,3,7,287,421,4,1339,6,0,1972,-117.91259,33.657436,2,1062,1,122,2250,0,0,0,0,0,0,0,0,0,0,0,0,0
13908867,3,6,336,410,3,734,6,0,11181,-117.98273999999999,33.863372999999996,2,2969,1,122,5020,0,0,0,0,0,0,0,0,0,0,0,0,0
12895089,3,0,262,236,4,1005,6,2,15486,-117.73818999999999,34.101820000000004,2,4686,0,0100,10937,0,0,0,0,0,0,0,0,0,0,0,0,0
10920323,3,0,233,2,3,1171,6,2,14729,-118.34584,34.212482,2,4190,0,0100,10708,0,0,0,0,0,0,0,0,0,0,0,0,0
14349550,3,0,275,417,3,1466,6,0,18802,-117.77054,33.73765,3,6134,1,122,15374,0,0,0,0,0,0,0,0,0,0,0,0,0
12466816,3,0,153,344,3,681,6,2,17849,-118.176056,33.82228,1,5470,0,0100,15821,0,0,0,0,0,0,0,0,0,0,0,0,0
12063309,3,0,179,222,3,1322,10,2,11486,-118.26899999999999,34.1476,3,2778,0,010C,15163,0,0,0,0,0,0,0,0,0,0,0,0,0
14689957,3,0,277,417,2,953,10,0,19342,-117.788795,33.67955,2,5703,1,34,11371,0,0,0,0,0,0,0,0,0,0,0,0,0
17107176,3,5,353,446,3,1465,10,1,16405,-119.21708999999998,34.266033,2,4489,2,1129,18825,0,0,0,0,0,0,0,0,0,0,0,0,0
11826538,3,0,20,300,3,756,6,2,10431,-118.17296999999999,34.036373,2,3242,0,0100,7958,0,0,0,0,0,0,0,0,0,0,0,0,0
10913916,3,0,238,65,2,602,10,2,13544,-118.419,34.1474,2,3721,0,010E,11553,0,0,0,0,0,0,0,0,0,0,0,0,0
11086841,3,0,193,19,2,990,10,2,11937,-118.595,34.2507,3,3215,0,010C,13926,0,0,0,0,0,0,0,0,0,0,0,0,0
11457290,3,0,42,201,2,705,6,2,13496,-118.39028,33.964317,1,3738,0,0100,4033,0,0,0,0,0,0,0,0,0,0,0,0,0
11618460,3,0,22,183,1,814,10,2,18440,-118.43299999999999,34.0613,2,5888,0,010C,19943,0,0,0,0,0,0,0,0,0,0,0,0,0
12139055,3,0,161,257,3,1110,12,2,3611,-118.04700000000001,34.1288,3,6332,0,010D,2945,0,0,0,0,0,0,0,0,0,0,0,0,0
14142828,3,10,336,409,6,2246,6,0,14627,-117.96178400000001,33.8884,3,3877,1,122,14142,0,0,0,0,0,0,0,0,0,0,0,0,0
12588112,3,0,145,323,2,506,6,2,6271,-118.27953000000001,33.821213,1,2288,0,0100,215,0,0,0,0,0,0,0,0,0,0,0,0,0
11514779,3,0,79,375,3,955,10,2,18615,-118.398,33.8566,2,5507,0,010C,15051,0,0,0,0,0,0,0,0,0,0,0,0,0
12337110,3,0,131,333,2,335,6,2,4359,-118.14124,33.906684999999996,1,1502,0,0100,2975,0,0,0,0,0,0,0,0,0,0,0,0,0
17267181,3,0,195,457,4,1995,6,1,18091,-118.9492,34.156948,2,4874,2,1111,20045,0,0,0,0,0,0,0,0,0,0,0,0,0
11239114,3,0,378,402,2,355,10,2,1052,-118.085,34.5562,2,1087,0,010C,1760,0,0,0,0,0,0,0,0,0,0,0,0,0
14491909,3,4,313,414,2,438,6,0,7022,-117.66251000000001,33.621758,1,1592,1,122,5826,0,0,0,0,0,0,0,0,0,0,0,0,0
11512364,3,0,79,375,1,329,6,2,970,-118.38726000000001,33.865759999999995,1,578,0,0100,154,0,0,0,0,0,0,0,0,0,0,0,0,0
13871250,3,5,336,411,2,591,6,0,13785,-117.9474,33.87573,2,3613,1,122,1330,0,0,0,0,0,0,0,0,0,0,0,0,0
17184357,3,6,362,453,3,783,6,1,13055,-119.17995,34.151726000000004,2,3353,2,1111,9341,0,0,0,0,0,0,0,0,0,0,0,0,0
12300814,3,0,91,311,4,1254,3,2,11577,-118.220024,33.9533,3,3657,0,0300,13069,0,0,0,0,0,0,0,0,0,0,0,0,0
14521367,3,0,293,438,0,0,7,0,1782,-118.01899999999999,33.7164,0,470,1,0,4354,0,0,0,0,0,0,0,0,0,0,0,0,0
14598840,3,0,326,434,0,0,10,0,11638,-117.91266999999999,33.795196999999995,0,3803,1,34,12160,0,0,0,0,0,0,0,0,0,0,0,0,0
12694634,3,0,137,382,2,340,10,2,9429,-118.321,33.7879,1,2951,0,010C,5557,0,0,0,0,0,0,0,0,0,0,0,0,0
14369909,3,0,290,417,3,1394,6,0,16742,-117.6618,33.653538,2,4212,1,122,16258,0,0,0,0,0,0,0,0,0,0,0,0,0
11835498,3,0,20,301,2,562,6,2,572,-118.15825,34.028664,1,728,0,0100,398,0,0,0,0,0,0,0,0,0,0,0,0,0
10899834,3,0,236,39,2,802,10,2,9123,-118.375,34.1582,2,2568,0,010C,15863,0,0,0,0,0,0,0,0,0,0,0,0,0
12449853,3,0,151,340,2,311,6,2,8027,-118.1652,33.86712,1,2263,0,0100,7505,0,0,0,0,0,0,0,0,0,0,0,0,0
14053646,3,8,292,437,5,1484,6,0,2361,-117.96467,33.673817,2,856,1,122,2840,0,0,0,0,0,0,0,0,0,0,0,0,0
11165092,3,0,211,405,4,1590,6,2,14657,-118.55276,34.391415,3,4730,0,0101,14956,0,0,0,0,0,0,0,0,0,0,0,0,0
12235575,3,0,41,170,3,492,10,2,3556,-118.291,33.9337,2,1104,0,012C,1772,0,0,0,0,0,0,0,0,0,0,0,0,0
11748556,3,0,5,119,2,592,10,2,15139,-118.307,34.0493,2,4204,0,010C,16694,0,0,0,0,0,0,0,0,0,0,0,0,0
10765293,3,0,201,46,4,1416,6,2,15896,-118.55643,34.217620000000004,3,4679,0,0101,15969,0,0,0,0,0,0,0,0,0,0,0,0,0
11918178,3,0,267,282,2,606,2,2,20307,-118.08953000000001,34.084557000000004,2,8023,0,0200,14242,0,0,0,0,0,0,0,0,0,0,0,0,0
17247509,3,7,369,461,3,1028,6,1,16588,-118.73638000000001,34.262122999999995,2,4569,2,1111,17407,0,0,0,0,0,0,0,0,0,0,0,0,0
13031802,3,0,252,233,3,1725,6,2,2976,-117.85093,34.15334,3,1179,0,0100,5242,0,0,0,0,0,0,0,0,0,0,0,0,0
11958752,3,0,55,71,2,584,6,2,6710,-118.22922,34.097027000000004,1,1985,0,0100,578,0,0,0,0,0,0,0,0,0,0,0,0,0
10713733,3,0,193,19,0,0,5,2,149,-118.6351,34.2386,0,168,0,010V,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12370428,3,0,123,302,3,623,6,2,6062,-118.12513,34.011359999999996,1,2491,0,0100,1982,0,0,0,0,0,0,0,0,0,0,0,0,0
17207793,3,7,356,455,4,2122,6,1,22112,-118.89818999999999,34.251076,2,8426,2,1110,18009,0,0,0,0,0,0,0,0,0,0,0,0,0
12768348,3,0,249,265,4,1787,12,2,18772,-118.011086,34.056435,3,6791,0,010D,20644,0,0,0,0,0,0,0,0,0,0,0,0,0
13846970,3,6,321,423,3,672,6,0,15458,-117.86238,33.7267,2,4377,1,122,3731,0,0,0,0,0,0,0,0,0,0,0,0,0
10721523,3,0,192,52,3,1245,6,2,9507,-118.61601999999999,34.20035,3,2738,0,0100,13248,0,0,0,0,0,0,0,0,0,0,0,0,0
11441234,3,0,81,370,2,81,6,2,3146,-118.35461399999998,33.896809999999995,1,1262,0,0100,801,0,0,0,0,0,0,0,0,0,0,0,0,0
14395215,3,0,297,416,5,3877,6,0,23635,-117.686874,33.563309999999994,6,10473,1,122,22973,0,0,0,0,0,0,0,0,0,0,0,0,0
11499375,3,0,84,373,4,1381,6,2,4026,-118.39163,33.894352000000005,2,1265,0,0100,3602,0,0,0,0,0,0,0,0,0,0,0,0,0
10814027,3,0,212,60,3,1736,6,2,7093,-118.54643,34.153071999999995,3,2274,0,0101,9686,0,0,0,0,0,0,0,0,0,0,0,0,0
14286426,3,8,323,426,4,1254,6,0,2228,-117.8172,33.727337,2,935,1,122,2198,0,0,0,0,0,0,0,0,0,0,0,0,0
13132735,3,0,265,235,0,894,7,2,0,-117.83211000000001,34.104008,0,167,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113411,3,5,354,446,3,742,6,1,14007,-119.17431,34.265625,2,3330,2,1111,14852,0,0,0,0,0,0,0,0,0,0,0,0,0
11137551,3,0,196,405,3,1525,6,2,17527,-118.53528600000001,34.367527,2,5867,0,0101,16597,0,0,0,0,0,0,0,0,0,0,0,0,0
11997451,3,0,33,84,3,1972,2,2,13727,-118.35161599999999,34.082375,2,3936,0,0200,6024,0,0,0,0,0,0,0,0,0,0,0,0,0
13930036,3,6,338,434,3,888,6,0,12725,-117.94668600000001,33.78609,2,3551,1,122,5278,0,0,0,0,0,0,0,0,0,0,0,0,0
12246560,3,0,75,368,3,1605,10,2,16111,-118.30208999999999,33.876926,3,4723,0,010C,19426,0,0,0,0,0,0,0,0,0,0,0,0,0
13996108,3,6,327,432,3,976,6,0,8678,-117.95,33.80382,1,2449,1,122,3927,0,0,0,0,0,0,0,0,0,0,0,0,0
17297560,3,8,218,461,4,1411,6,1,20997,-118.74967,34.172253000000005,2,8119,2,1111,21151,0,0,0,0,0,0,0,0,0,0,0,0,0
12499970,3,0,153,345,2,668,10,2,7970,-118.189415,33.81705,2,2230,0,010C,13664,0,0,0,0,0,0,0,0,0,0,0,0,0
14087881,3,4,142,438,3,1462,6,0,20615,-118.09751000000001,33.740772,2,7304,1,122,5352,0,0,0,0,0,0,0,0,0,0,0,0,0
11845719,3,0,259,284,4,1048,10,2,15752,-118.109,34.0566,3,4912,0,010C,16694,0,0,0,0,0,0,0,0,0,0,0,0,0
11626766,3,0,64,387,3,2024,6,2,14334,-118.38803999999999,34.06276,2,3929,0,0100,16691,0,0,0,0,0,0,0,0,0,0,0,0,0
14134179,3,8,336,442,4,2348,6,0,13459,-117.97462,33.88799,3,3512,1,122,16271,0,0,0,0,0,0,0,0,0,0,0,0,0
11640900,3,0,63,176,3,2017,6,2,5695,-118.41611,34.102959999999996,4,1807,0,0104,5730,0,0,0,0,0,0,0,0,0,0,0,0,0
10797314,3,0,212,58,4,2011,6,2,21160,-118.55205500000001,34.179897,4,8133,0,0100,21166,0,0,0,0,0,0,0,0,0,0,0,0,0
12163267,3,0,159,267,2,600,6,2,13723,-118.148926,34.19174,1,3790,0,0100,4195,0,0,0,0,0,0,0,0,0,0,0,0,0
13138069,3,0,222,404,0,99,7,2,0,-118.54165,34.489470000000004,0,47,0,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12442988,3,0,131,336,3,765,6,2,8376,-118.14128000000001,33.885624,1,2467,0,0100,5342,0,0,0,0,0,0,0,0,0,0,0,0,0
12750951,3,0,122,296,3,934,6,2,5610,-117.995995,33.890087,2,2006,0,0100,5871,0,0,0,0,0,0,0,0,0,0,0,0,0
